#x	Free Energy	Probability
-1.915400	-2.857400	10.942741	28.772212
-1.852600	-2.857400	12.234396	17.142749
-1.789800	-2.857400	12.406092	16.002439
-1.727000	-2.857400	12.693909	14.258500
-1.664200	-2.857400	13.100674	12.112982
-1.601400	-2.857400	14.833691	6.046610
-1.538600	-2.857400	15.416835	4.786075
-1.475800	-2.857400	16.930913	2.608316
-1.413000	-2.857400	18.266776	1.526758
-1.350200	-2.857400	20.396156	0.650159
-1.287400	-2.857400	22.614786	0.267134
-1.224600	-2.857400	25.256463	0.092636
-1.161800	-2.857400	28.431674	0.025938
-1.099000	-2.857400	31.561114	0.007397
-1.036200	-2.857400	35.386558	0.001596
-0.973400	-2.857400	39.016257	0.000372
-0.910600	-2.857400	43.829101	0.000054
-0.847800	-2.857400	48.728848	0.000008
-0.785000	-2.857400	52.221841	0.000002
-0.722200	-2.857400	59.195674	0.000000
-0.659400	-2.857400	61.877891	0.000000
-0.596600	-2.857400	66.996096	0.000000
-0.533800	-2.857400	69.069670	0.000000
-0.471000	-2.857400	     inf	0.000000
-0.408200	-2.857400	     inf	0.000000
-0.345400	-2.857400	     inf	0.000000
-0.282600	-2.857400	     inf	0.000000
-0.219800	-2.857400	76.097776	0.000000
-0.157000	-2.857400	     inf	0.000000
-0.094200	-2.857400	     inf	0.000000
-0.031400	-2.857400	     inf	0.000000
0.031400	-2.857400	77.809729	0.000000
0.094200	-2.857400	74.665391	0.000000
0.157000	-2.857400	76.641328	0.000000
0.219800	-2.857400	72.067578	0.000000
0.282600	-2.857400	74.081156	0.000000
0.345400	-2.857400	66.868105	0.000000
0.408200	-2.857400	64.642427	0.000000
0.471000	-2.857400	61.502924	0.000000
0.533800	-2.857400	57.294931	0.000000
0.596600	-2.857400	54.363427	0.000001
0.659400	-2.857400	51.149015	0.000003
0.722200	-2.857400	48.363296	0.000009
0.785000	-2.857400	45.161249	0.000032
0.847800	-2.857400	42.342155	0.000098
0.910600	-2.857400	40.630216	0.000195
0.973400	-2.857400	38.283069	0.000500
1.036200	-2.857400	36.347462	0.001086
1.099000	-2.857400	35.090106	0.001797
1.161800	-2.857400	34.523656	0.002256
1.224600	-2.857400	33.372432	0.003578
1.287400	-2.857400	33.869443	0.002932
1.350200	-2.857400	33.276573	0.003719
1.413000	-2.857400	33.531757	0.003357
1.475800	-2.857400	34.726830	0.002079
1.538600	-2.857400	35.085222	0.001801
1.601400	-2.857400	36.318053	0.001099
1.664200	-2.857400	36.400428	0.001063
1.727000	-2.857400	37.166629	0.000782
1.789800	-2.857400	37.973433	0.000566
1.852600	-2.857400	38.916080	0.000388
1.915400	-2.857400	38.776177	0.000410
1.978200	-2.857400	39.535385	0.000302
2.041000	-2.857400	38.750862	0.000414
2.103800	-2.857400	38.961656	0.000381
2.166600	-2.857400	38.398915	0.000477
2.229400	-2.857400	38.318715	0.000493
2.292200	-2.857400	37.653051	0.000643
2.355000	-2.857400	36.301606	0.001106
2.417800	-2.857400	34.635090	0.002157
2.480600	-2.857400	32.324358	0.005447
2.543400	-2.857400	30.943430	0.009476
2.606200	-2.857400	29.135640	0.019560
2.669000	-2.857400	27.197545	0.042542
2.731800	-2.857400	25.761373	0.075661
2.794600	-2.857400	23.169497	0.213869
2.857400	-2.857400	21.147992	0.480968
2.920200	-2.857400	19.492812	0.933905
2.983000	-2.857400	17.424723	2.139843
3.045800	-2.857400	15.196720	5.227622
3.108600	-2.857400	13.810099	9.114473
-3.108600	-2.794600	12.786038	13.741465
-3.045800	-2.794600	10.939465	28.810023
-2.983000	-2.794600	8.905442	65.116579
-2.920200	-2.794600	7.530424	113.005315
-2.857400	-2.794600	6.990207	140.332147
-2.794600	-2.794600	6.070308	202.919002
-2.731800	-2.794600	5.552815	249.703384
-2.669000	-2.794600	5.314536	274.733560
-2.606200	-2.794600	5.495497	255.507872
-2.543400	-2.794600	5.239156	283.162880
-2.480600	-2.794600	5.794582	226.636535
-2.417800	-2.794600	6.844131	148.795868
-2.355000	-2.794600	7.767471	102.760491
-2.292200	-2.794600	8.494998	76.763513
-2.229400	-2.794600	9.076352	60.804276
-2.166600	-2.794600	8.821778	67.337736
-2.103800	-2.794600	9.480305	51.713149
-2.041000	-2.794600	10.488594	34.518007
-1.978200	-2.794600	11.107282	26.935474
-1.915400	-2.794600	11.759431	20.738517
-1.852600	-2.794600	11.829735	20.162157
-1.789800	-2.794600	12.803383	13.646239
-1.727000	-2.794600	12.683540	14.317896
-1.664200	-2.794600	14.417019	7.145943
-1.601400	-2.794600	14.845081	6.019060
